date,label,nb_hits,sum_time_spent,avg_page_load_time,bounce_rate,exit_rate,entrances,bounces
2025-07-18,home,60,547.59,0.97,40.2%,24.5%,15,24
2025-07-18,services,30,159.13,0.419,49.2%,33.6%,29,14
2025-07-18,blog,44,368.19,0.437,42.1%,59.6%,24,18
2025-07-18,faq,14,143.61,0.943,33.8%,29.2%,12,4
2025-07-18,pricing,5,32.96,0.791,15.8%,50.1%,2,0
2025-07-18,testimonials,5,50.98,0.492,31.4%,48.8%,4,1
2025-07-19,about,25,215.32,0.702,25.8%,19.3%,14,6
2025-07-19,contact,28,317.35,0.855,44.5%,51.3%,26,12
2025-07-19,home,43,483.17,1.071,23.3%,30.8%,41,10
2025-07-19,services,11,117.06,1.027,40.9%,53.4%,0,4
2025-07-19,blog,10,75.12,0.793,63.0%,45.4%,9,6
2025-07-19,faq,5,49.41,0.812,69.7%,38.4%,0,3
2025-07-19,pricing,5,32.09,0.604,57.1%,30.5%,4,2
2025-07-19,testimonials,2,16.22,0.72,45.8%,24.0%,2,0
2025-07-20,about,15,119.89,0.432,20.2%,34.8%,9,3
2025-07-20,contact,26,276.06,0.833,35.1%,29.9%,26,9
2025-07-20,home,51,436.74,0.845,34.5%,26.2%,23,17
2025-07-20,services,15,102.63,0.684,23.6%,52.5%,13,3
2025-07-20,blog,14,170.42,0.902,30.9%,24.7%,10,4
2025-07-20,faq,6,60.81,0.685,23.7%,44.0%,0,1
2025-07-20,pricing,7,71.33,0.914,64.2%,14.9%,6,4
2025-07-20,testimonials,2,16.1,0.844,30.7%,57.0%,2,0
2025-07-21,about,32,249.41,0.96,41.4%,19.2%,31,13
2025-07-21,contact,45,470.89,0.759,49.6%,16.1%,28,22
2025-07-21,home,61,502.83,0.886,25.1%,49.2%,30,15
2025-07-21,services,29,249.02,0.732,45.8%,19.7%,3,13
2025-07-21,blog,18,151.55,0.7,26.3%,17.3%,8,4
2025-07-21,faq,13,132.94,0.898,42.4%,26.2%,12,5
2025-07-21,pricing,6,66.88,0.786,67.1%,54.5%,3,4
2025-07-21,testimonials,4,42.43,0.819,17.3%,59.1%,2,0
2025-07-22,about,28,189.19,0.475,55.9%,35.0%,21,15
2025-07-22,contact,53,379.46,1.013,37.3%,14.7%,2,19
2025-07-22,home,62,454.83,0.444,60.1%,35.7%,40,37
2025-07-22,services,27,216.67,0.937,25.9%,14.7%,23,7
2025-07-22,blog,14,101.19,0.963,55.1%,17.7%,3,7
2025-07-22,faq,5,57.98,0.754,37.5%,12.6%,4,1
2025-07-22,pricing,7,59.25,0.305,54.6%,13.3%,3,3
2025-07-22,testimonials,5,45.37,0.893,21.0%,52.0%,3,1
2025-07-23,about,47,396.81,0.835,38.8%,16.0%,1,18
2025-07-23,contact,46,437.32,0.786,46.5%,49.1%,21,21
2025-07-23,home,61,621.39,0.891,40.4%,34.0%,4,24
2025-07-23,services,25,283.21,0.641,14.2%,56.4%,21,3
2025-07-23,blog,16,153.98,0.582,56.3%,23.6%,10,9
2025-07-23,faq,7,61.75,0.957,52.6%,33.0%,3,3
2025-07-23,pricing,5,44.46,0.652,54.3%,17.9%,1,2
2025-07-23,testimonials,4,31.61,0.839,48.3%,33.9%,2,1
2025-07-24,about,26,283.1,0.861,21.6%,14.0%,10,5
2025-07-24,contact,40,359.79,0.397,32.4%,42.0%,35,12
2025-07-24,home,56,461.33,0.699,43.9%,12.5%,14,24
2025-07-24,services,24,232.88,0.586,45.6%,47.8%,17,10
2025-07-24,blog,13,107.12,1.136,57.6%,43.1%,8,7
2025-07-24,faq,17,174.77,0.736,14.9%,19.8%,8,2
2025-07-24,pricing,6,57.45,0.624,68.7%,15.6%,3,4
2025-07-24,testimonials,10,114.02,1.249,69.4%,20.2%,6,6
2025-07-25,about,37,289.07,0.564,68.0%,22.0%,2,25
2025-07-25,contact,38,442.51,0.989,54.5%,40.0%,11,20
2025-07-25,home,54,667.64,0.754,10.2%,22.7%,41,5
2025-07-25,services,22,221.82,0.589,57.7%,32.7%,17,12
2025-07-25,blog,10,82.69,0.832,53.0%,15.0%,8,5
2025-07-25,faq,12,110.28,0.621,14.0%,10.7%,8,1
2025-07-25,pricing,8,91.27,0.625,54.4%,35.5%,3,4
2025-07-25,testimonials,5,59.71,0.456,53.6%,48.7%,2,2
2025-07-26,about,19,149.69,0.583,44.8%,28.2%,1,8
2025-07-26,contact,27,240.91,0.531,30.7%,20.2%,0,8
2025-07-26,home,43,370.17,0.812,69.6%,19.2%,18,29
2025-07-26,services,12,109.49,0.774,45.1%,14.3%,3,5
2025-07-26,blog,12,96.63,1.132,66.9%,58.4%,6,8
2025-07-26,faq,8,109.36,1.012,59.2%,35.9%,3,4
2025-07-26,pricing,8,106.16,0.706,34.9%,13.6%,5,2
2025-07-26,testimonials,3,22.61,0.814,22.0%,55.0%,1,0
2025-07-27,about,23,249.22,0.875,38.5%,46.9%,15,8
2025-07-27,contact,38,198.03,0.898,59.1%,19.1%,9,22
2025-07-27,home,41,278.47,0.729,31.0%,42.6%,29,12
2025-07-27,services,22,220.3,0.92,25.0%,12.1%,8,5
2025-07-27,blog,6,50.41,0.832,14.2%,53.5%,1,0
2025-07-27,faq,8,72.94,0.715,45.7%,56.4%,6,3
2025-07-27,pricing,10,110.02,0.829,38.6%,49.2%,6,3
2025-07-27,testimonials,7,59.59,0.943,64.8%,47.9%,4,4
2025-07-28,about,36,371.07,0.838,38.4%,52.9%,30,13
2025-07-28,contact,45,545.3,0.901,64.5%,59.7%,25,29
2025-07-28,home,63,494.11,0.648,69.8%,10.2%,53,43
2025-07-28,services,24,267.17,0.474,37.0%,43.8%,1,8
2025-07-28,blog,14,106.22,0.509,19.9%,20.5%,9,2
2025-07-28,faq,10,64.55,0.54,69.2%,52.7%,10,6
2025-07-28,pricing,12,118.84,0.731,14.8%,40.3%,1,1
2025-07-28,testimonials,2,19.34,0.481,48.0%,60.0%,2,0
2025-07-29,about,32,238.26,1.056,13.9%,35.3%,3,4
2025-07-29,contact,39,244.18,0.873,26.6%,53.5%,24,10
2025-07-29,home,60,669.65,0.966,35.9%,11.0%,18,21
2025-07-29,services,25,186.37,0.682,23.8%,54.6%,6,5
2025-07-29,blog,18,156.41,0.682,50.8%,45.1%,1,9
2025-07-29,faq,11,101.26,0.702,66.0%,57.9%,5,7
2025-07-29,pricing,6,56.34,0.794,50.2%,48.0%,5,3
2025-07-29,testimonials,7,81.02,0.616,16.3%,54.5%,6,1
2025-07-30,about,37,245.74,0.82,10.9%,42.7%,36,4
2025-07-30,contact,40,310.96,0.953,40.9%,46.4%,15,16
2025-07-30,home,59,431.45,0.663,26.6%,12.5%,59,15
2025-07-30,services,23,206.46,1.149,30.3%,41.3%,0,6
2025-07-30,blog,15,146.38,0.861,22.3%,52.9%,2,3
2025-07-30,faq,10,104.51,1.05,67.8%,32.1%,4,6
2025-07-30,pricing,10,73.7,0.898,25.4%,54.4%,8,2
2025-07-30,testimonials,3,28.04,1.01,37.5%,37.5%,2,1
2025-07-31,about,41,371.2,1.066,26.7%,25.1%,30,10
2025-07-31,contact,52,448.81,0.917,41.9%,58.1%,6,21
2025-07-31,home,69,622.53,0.987,14.0%,17.1%,1,9
2025-07-31,services,22,172.14,0.623,69.7%,21.8%,5,15
2025-07-31,blog,20,169.42,0.966,21.8%,26.5%,12,4
2025-07-31,faq,10,113.99,0.902,16.2%,37.7%,4,1
2025-07-31,pricing,9,102.48,0.668,21.5%,51.1%,4,1
2025-07-31,testimonials,7,58.92,0.868,33.0%,13.4%,5,2
2025-08-01,about,33,378.3,0.809,21.4%,57.3%,12,7
2025-08-01,contact,32,260.29,1.07,18.0%,19.2%,28,5
2025-08-01,home,67,530.91,0.777,37.7%,12.3%,43,25
2025-08-01,services,21,211.7,0.589,30.9%,30.3%,13,6
2025-08-01,blog,13,135.35,0.682,59.9%,26.5%,1,7
2025-08-01,faq,4,33.08,0.703,41.4%,43.7%,1,1
2025-08-01,pricing,10,117.74,0.717,14.1%,29.3%,3,1
2025-08-01,testimonials,9,69.7,0.73,46.0%,28.8%,9,4
2025-08-02,about,25,213.97,0.91,63.6%,47.7%,21,15
2025-08-02,contact,42,367.33,0.721,18.2%,36.3%,29,7
2025-08-02,home,46,414.05,0.751,19.7%,58.3%,20,9
2025-08-02,services,13,87.67,0.859,52.7%,46.6%,0,6
2025-08-02,blog,14,163.24,0.683,52.9%,48.1%,4,7
2025-08-02,faq,4,35.79,0.784,44.4%,30.5%,4,1
2025-08-02,pricing,4,37.9,1.113,57.0%,44.9%,3,2
2025-08-02,testimonials,5,59.47,0.579,54.0%,49.2%,5,2
2025-08-03,about,26,179.12,0.736,62.5%,34.4%,20,16
2025-08-03,contact,30,306.64,0.7,41.3%,37.6%,16,12
2025-08-03,home,45,367.51,0.986,69.3%,40.3%,35,31
2025-08-03,services,17,152.11,0.745,12.4%,40.5%,10,2
2025-08-03,blog,8,56.52,0.723,67.8%,17.7%,2,5
2025-08-03,faq,12,138.99,0.687,45.3%,49.2%,1,5
2025-08-03,pricing,5,34.49,0.482,62.4%,40.9%,2,3
2025-08-03,testimonials,3,25.65,0.745,35.3%,12.5%,2,1
2025-08-04,about,39,376.35,0.729,21.4%,59.9%,37,8
2025-08-04,contact,43,204.49,0.913,26.2%,18.0%,36,11
2025-08-04,home,68,523.2,0.664,27.7%,52.4%,18,18
2025-08-04,services,28,288.88,0.968,49.1%,46.6%,10,13
2025-08-04,blog,15,129.52,0.802,14.7%,46.1%,9,2
2025-08-04,faq,10,79.84,0.842,20.5%,22.9%,5,2
2025-08-04,pricing,9,84.19,0.867,49.2%,16.4%,0,4
2025-08-04,testimonials,9,57.93,0.892,20.0%,32.7%,2,1
2025-08-05,about,44,296.08,0.925,25.5%,27.5%,3,11
2025-08-05,contact,43,401.23,1.097,40.2%,23.6%,36,17
2025-08-05,home,58,545.53,0.804,31.0%,58.3%,22,17
2025-08-05,services,15,124.21,0.851,65.8%,33.5%,1,9
2025-08-05,blog,10,67.71,0.899,20.0%,39.6%,7,1
2025-08-05,faq,6,66.82,0.793,31.2%,38.2%,5,1
2025-08-05,pricing,7,86.01,1.312,33.2%,33.4%,5,2
2025-08-05,testimonials,2,14.82,0.336,67.9%,51.5%,2,1
2025-08-06,about,41,389.07,0.857,17.1%,24.2%,31,7
2025-08-06,contact,44,351.67,0.809,67.2%,49.6%,30,29
2025-08-06,home,63,703.43,0.951,52.0%,41.1%,41,32
2025-08-06,services,28,259.55,0.991,46.4%,18.4%,25,12
2025-08-06,blog,16,129.28,0.992,28.9%,53.5%,5,4
2025-08-06,faq,15,136.93,0.369,13.7%,17.7%,3,2
2025-08-06,pricing,11,125.28,0.834,31.5%,45.8%,7,3
2025-08-06,testimonials,4,48.48,0.811,63.9%,42.6%,0,2
2025-08-07,about,36,429.55,0.551,64.5%,32.9%,29,23
2025-08-07,contact,51,541.97,0.74,21.6%,32.0%,16,10
2025-08-07,home,51,438.48,1.125,19.8%,22.6%,31,10
2025-08-07,services,26,184.49,0.262,12.8%,12.7%,12,3
2025-08-07,blog,14,134.06,0.582,40.3%,25.3%,4,5
2025-08-07,faq,10,105.94,0.918,68.4%,41.5%,9,6
2025-08-07,pricing,8,87.61,0.533,17.0%,14.6%,4,1
2025-08-07,testimonials,5,50.88,0.462,66.9%,45.0%,2,3
2025-08-08,about,37,315.01,0.492,48.0%,41.8%,37,17
2025-08-08,contact,58,573.35,1.095,32.7%,55.8%,55,18
2025-08-08,home,51,500.68,0.501,42.0%,52.2%,43,21
2025-08-08,services,29,184.58,1.006,21.8%,44.7%,6,6
2025-08-08,blog,14,133.6,0.836,53.0%,38.9%,12,7
2025-08-08,faq,15,131.33,0.615,57.1%,32.5%,13,8
2025-08-08,pricing,10,87.25,0.581,18.8%,55.1%,9,1
2025-08-08,testimonials,7,71.68,0.64,28.0%,50.3%,5,1
2025-08-09,about,29,241.01,0.832,16.9%,15.4%,14,4
2025-08-09,contact,42,432.28,0.939,46.3%,22.2%,6,19
2025-08-09,home,35,306.98,0.62,14.5%,55.5%,2,5
2025-08-09,services,14,141.41,0.853,64.7%,14.6%,1,9
2025-08-09,blog,6,62.54,0.671,31.9%,18.0%,2,1
2025-08-09,faq,10,104.19,0.919,52.1%,20.5%,4,5
2025-08-09,pricing,9,79.53,0.834,25.4%,28.1%,5,2
2025-08-09,testimonials,0,0.0,0.936,40.1%,39.1%,0,0
2025-08-10,about,25,200.98,0.842,48.1%,50.4%,24,12
2025-08-10,contact,34,321.14,0.757,50.1%,53.2%,25,17
2025-08-10,home,33,314.08,0.857,45.0%,28.3%,11,14
2025-08-10,services,19,147.4,0.983,47.8%,11.2%,14,9
2025-08-10,blog,8,61.05,0.916,45.8%,53.0%,5,3
2025-08-10,faq,4,29.43,0.887,55.9%,28.2%,4,2
2025-08-10,pricing,9,76.18,1.1,20.6%,47.9%,5,1
2025-08-10,testimonials,5,50.71,0.885,22.2%,27.8%,5,1
2025-08-11,about,33,299.64,0.652,18.2%,43.1%,17,5
2025-08-11,contact,48,343.74,0.885,33.0%,57.8%,26,15
2025-08-11,home,44,379.21,0.878,52.4%,25.1%,9,23
2025-08-11,services,31,317.06,0.848,57.4%,19.7%,15,17
2025-08-11,blog,15,122.75,0.838,16.0%,26.6%,7,2
2025-08-11,faq,9,117.99,1.225,67.0%,42.5%,2,6
2025-08-11,pricing,11,102.34,1.025,52.5%,54.3%,10,5
2025-08-11,testimonials,1,8.72,0.935,15.6%,25.1%,0,0
2025-08-12,about,36,327.91,0.699,32.3%,54.6%,14,11
2025-08-12,contact,42,369.75,0.832,69.6%,50.5%,2,29
2025-08-12,home,52,554.17,1.204,20.6%,59.5%,10,10
2025-08-12,services,17,161.35,0.811,44.3%,57.5%,12,7
2025-08-12,blog,15,156.38,0.731,11.8%,32.0%,0,1
2025-08-12,faq,6,53.08,1.044,67.8%,44.0%,6,4
2025-08-12,pricing,10,66.13,0.937,16.5%,44.2%,1,1
2025-08-12,testimonials,10,92.4,1.045,54.3%,49.5%,6,5
2025-08-13,about,36,343.07,0.755,60.4%,10.5%,1,21
2025-08-13,contact,46,287.04,0.747,38.7%,30.2%,14,17
2025-08-13,home,52,467.92,0.679,17.5%,51.9%,23,9
2025-08-13,services,25,226.97,0.832,27.3%,22.0%,4,6
2025-08-13,blog,14,104.48,0.645,65.3%,47.4%,9,9
2025-08-13,faq,9,93.95,1.006,22.0%,17.9%,8,1
2025-08-13,pricing,11,109.85,0.665,50.2%,53.8%,3,5
2025-08-13,testimonials,7,58.47,0.467,36.8%,48.7%,2,2
2025-08-14,about,30,299.23,0.688,37.2%,33.2%,23,11
2025-08-14,contact,43,388.59,1.025,66.1%,51.6%,13,28
2025-08-14,home,62,454.04,0.531,50.5%,13.3%,59,31
2025-08-14,services,23,153.97,0.934,38.5%,30.4%,7,8
2025-08-14,blog,14,148.49,0.701,30.6%,27.1%,3,4
2025-08-14,faq,12,129.45,0.941,44.3%,54.6%,0,5
2025-08-14,pricing,3,39.54,0.996,29.9%,22.2%,2,0
2025-08-14,testimonials,4,34.0,0.856,27.4%,58.5%,3,1
2025-08-15,about,39,335.53,0.691,13.5%,28.6%,2,5
2025-08-15,contact,48,408.57,0.721,31.2%,17.4%,9,14
2025-08-15,home,56,483.46,0.729,10.5%,58.4%,35,5
2025-08-15,services,16,131.07,0.744,64.5%,40.2%,5,10
2025-08-15,blog,10,99.75,0.972,14.9%,16.4%,9,1
2025-08-15,faq,10,74.52,1.095,62.7%,13.1%,1,6
2025-08-15,pricing,7,51.52,0.605,62.4%,53.2%,7,4
2025-08-15,testimonials,5,38.88,0.979,33.0%,23.4%,5,1
2025-08-16,about,29,187.42,0.719,61.7%,42.4%,28,17
2025-08-16,contact,29,233.36,0.607,39.5%,29.0%,26,11
2025-08-16,home,40,342.88,1.079,54.9%,52.0%,30,21
2025-08-16,services,23,169.3,0.944,25.6%,28.8%,9,5
2025-08-16,blog,11,83.11,0.326,14.4%,23.7%,3,1
2025-08-16,faq,11,118.69,0.619,65.4%,41.9%,1,7
2025-08-16,pricing,8,69.3,0.678,28.0%,43.8%,0,2
2025-08-16,testimonials,5,40.75,1.042,51.7%,56.5%,1,2
2025-08-17,about,23,217.41,0.446,51.9%,41.5%,18,11
2025-08-17,contact,37,319.08,0.509,51.6%,51.9%,8,19
2025-08-17,home,44,285.31,0.596,48.2%,36.8%,34,21
2025-08-17,services,15,138.41,0.758,41.0%,31.5%,7,6
2025-08-17,blog,10,96.73,0.468,26.7%,29.4%,2,2
2025-08-17,faq,6,40.32,0.836,29.2%,11.1%,3,1
2025-08-17,pricing,4,42.13,0.846,21.2%,39.5%,0,0
2025-08-17,testimonials,7,74.86,0.907,66.8%,44.3%,7,4
2025-08-18,about,48,489.52,0.832,10.6%,41.5%,25,5
2025-08-18,contact,56,484.04,0.736,20.4%,27.8%,23,11
2025-08-18,home,55,579.29,0.812,65.3%,30.5%,49,35
2025-08-18,services,21,202.59,0.625,12.1%,40.0%,21,2
2025-08-18,blog,22,189.47,0.972,52.8%,42.6%,5,11
2025-08-18,faq,8,76.05,1.209,66.6%,10.8%,8,5
2025-08-18,pricing,10,71.98,0.632,12.9%,30.3%,9,1
2025-08-18,testimonials,2,15.17,0.499,57.8%,19.6%,2,1
2025-08-19,about,33,355.29,0.983,31.4%,38.6%,31,10
2025-08-19,contact,38,321.36,0.787,30.8%,50.3%,26,11
2025-08-19,home,69,521.83,0.997,11.4%,18.1%,8,7
2025-08-19,services,25,266.82,1.082,32.9%,10.4%,15,8
2025-08-19,blog,15,143.25,0.765,37.1%,22.4%,1,5
2025-08-19,faq,8,76.15,0.814,38.7%,48.7%,7,3
2025-08-19,pricing,9,89.28,0.931,50.2%,14.9%,5,4
2025-08-19,testimonials,4,41.86,0.415,62.7%,24.1%,0,2
2025-08-20,about,46,460.92,1.285,27.6%,23.1%,45,12
2025-08-20,contact,37,367.03,0.858,67.9%,51.8%,3,25
2025-08-20,home,55,519.36,0.963,28.8%,21.2%,44,15
2025-08-20,services,25,212.42,0.394,26.8%,10.3%,8,6
2025-08-20,blog,18,149.21,0.781,24.2%,49.0%,3,4
2025-08-20,faq,13,139.48,0.841,11.2%,16.2%,2,1
2025-08-20,pricing,10,82.95,0.743,40.8%,13.5%,2,4
2025-08-20,testimonials,2,18.23,0.631,48.6%,57.9%,0,0
2025-08-21,about,34,345.45,1.107,66.1%,31.1%,10,22
2025-08-21,contact,46,349.15,0.905,28.1%,46.8%,2,12
2025-08-21,home,56,433.15,0.807,32.7%,18.8%,37,18
2025-08-21,services,26,226.91,0.499,50.0%,29.2%,23,12
2025-08-21,blog,12,118.48,0.915,32.9%,18.5%,0,3
2025-08-21,faq,13,105.05,0.825,69.1%,50.0%,7,8
2025-08-21,pricing,7,71.99,0.405,69.8%,22.8%,2,4
2025-08-21,testimonials,6,73.92,0.841,13.5%,44.8%,3,0
2025-08-22,about,32,281.1,0.963,49.2%,11.7%,31,15
2025-08-22,contact,42,387.4,0.516,54.9%,22.0%,17,23
2025-08-22,home,61,660.37,0.496,34.1%,11.3%,27,20
2025-08-22,services,26,227.14,0.956,63.8%,10.0%,23,16
2025-08-22,blog,12,108.75,0.861,39.8%,35.0%,11,4
2025-08-22,faq,12,78.99,0.872,12.1%,51.8%,7,1
2025-08-22,pricing,12,87.02,0.698,50.5%,25.3%,3,6
2025-08-22,testimonials,3,25.88,0.768,15.5%,44.6%,1,0
2025-08-23,about,26,269.18,0.896,17.4%,31.9%,24,4
2025-08-23,contact,30,366.78,0.886,26.5%,50.0%,10,7
2025-08-23,home,38,335.07,0.75,19.9%,50.0%,31,7
2025-08-23,services,16,131.27,0.879,23.1%,42.2%,0,3
2025-08-23,blog,11,100.95,1.083,24.5%,20.3%,9,2
2025-08-23,faq,6,62.23,0.974,61.7%,11.5%,1,3
2025-08-23,pricing,3,20.92,0.644,10.4%,19.1%,2,0
2025-08-23,testimonials,4,33.13,0.739,63.9%,54.6%,0,2
2025-08-24,about,22,257.96,0.642,46.3%,22.2%,1,10
2025-08-24,contact,21,152.85,0.556,40.1%,24.2%,13,8
2025-08-24,home,42,382.15,0.844,31.6%,50.9%,20,13
2025-08-24,services,14,133.27,0.645,48.6%,55.1%,4,6
2025-08-24,blog,11,128.62,0.534,52.9%,12.6%,10,5
2025-08-24,faq,5,47.1,0.608,46.4%,23.0%,2,2
2025-08-24,pricing,6,51.82,0.425,16.5%,16.3%,3,0
2025-08-24,testimonials,3,33.13,0.782,33.1%,11.4%,3,0
2025-08-25,about,34,258.99,0.923,40.6%,32.2%,11,13
2025-08-25,contact,59,360.01,0.744,30.3%,35.6%,4,17
2025-08-25,home,47,564.83,0.635,40.0%,55.2%,28,18
2025-08-25,services,25,220.01,0.819,62.9%,43.5%,9,15
2025-08-25,blog,15,123.83,0.612,16.2%,50.8%,6,2
2025-08-25,faq,12,49.24,0.877,57.7%,51.7%,4,6
2025-08-25,pricing,8,66.16,0.643,29.7%,31.2%,3,2
2025-08-25,testimonials,2,17.98,1.033,67.9%,35.2%,1,1
2025-08-26,about,33,297.14,0.815,67.9%,10.8%,20,22
2025-08-26,contact,52,529.98,0.341,46.7%,17.5%,42,24
2025-08-26,home,59,501.71,1.075,14.1%,53.4%,23,8
2025-08-26,services,21,171.79,0.808,20.9%,21.6%,14,4
2025-08-26,blog,16,104.79,0.872,28.5%,42.6%,2,4
2025-08-26,faq,11,95.26,0.674,46.6%,38.0%,4,5
2025-08-26,pricing,2,14.32,0.623,65.2%,21.6%,1,1
2025-08-26,testimonials,6,63.63,0.735,34.6%,46.0%,0,2
2025-08-27,about,32,279.18,0.852,48.2%,54.0%,16,15
2025-08-27,contact,45,501.96,0.629,50.4%,39.0%,15,22
2025-08-27,home,48,474.32,0.799,14.3%,26.9%,16,6
2025-08-27,services,25,178.44,1.054,30.8%,46.7%,22,7
2025-08-27,blog,17,184.52,0.518,24.4%,21.2%,7,4
2025-08-27,faq,6,57.08,0.941,62.9%,26.8%,6,3
2025-08-27,pricing,8,79.76,1.228,23.2%,47.6%,3,1
2025-08-27,testimonials,5,51.02,0.757,63.9%,20.2%,2,3
2025-08-28,about,32,320.68,0.811,14.7%,35.7%,17,4
2025-08-28,contact,54,419.0,0.649,61.9%,14.2%,23,33
2025-08-28,home,66,733.97,0.314,33.7%,55.7%,31,22
2025-08-28,services,33,353.07,0.729,35.4%,23.1%,3,11
2025-08-28,blog,15,144.63,0.714,15.2%,57.1%,14,2
2025-08-28,faq,11,90.18,0.84,37.4%,43.2%,6,4
2025-08-28,pricing,7,64.35,0.994,16.3%,24.4%,4,1
2025-08-28,testimonials,3,22.91,0.87,59.4%,48.9%,1,1
2025-08-29,about,35,289.1,1.042,52.5%,51.9%,20,18
2025-08-29,contact,55,497.63,0.8,42.8%,31.0%,0,23
2025-08-29,home,53,416.52,0.85,32.4%,31.2%,52,17
2025-08-29,services,23,195.67,1.031,12.9%,58.3%,12,2
2025-08-29,blog,12,85.05,0.83,34.3%,31.8%,11,4
2025-08-29,faq,9,77.02,0.828,65.8%,33.3%,8,5
2025-08-29,pricing,9,73.39,0.821,53.4%,43.5%,3,4
2025-08-29,testimonials,6,45.15,0.587,45.7%,59.9%,4,2
2025-08-30,about,26,254.42,0.511,12.1%,49.0%,19,3
2025-08-30,contact,36,268.45,0.433,59.9%,14.5%,35,21
2025-08-30,home,43,278.54,1.337,36.5%,57.4%,12,15
2025-08-30,services,16,183.9,0.924,13.7%,11.7%,14,2
2025-08-30,blog,7,66.15,0.864,63.5%,55.8%,1,4
2025-08-30,faq,3,25.16,0.677,37.2%,28.6%,1,1
2025-08-30,pricing,3,29.31,0.919,47.5%,22.8%,1,1
2025-08-30,testimonials,2,20.46,0.576,33.2%,41.6%,1,0
2025-08-31,about,20,178.34,0.723,44.4%,19.1%,20,8
2025-08-31,contact,37,229.29,0.697,67.8%,17.0%,22,25
2025-08-31,home,45,444.28,0.532,63.2%,41.2%,8,28
2025-08-31,services,11,98.0,0.848,54.4%,11.5%,2,5
2025-08-31,blog,11,100.9,1.033,34.9%,26.9%,11,3
2025-08-31,faq,6,53.78,0.92,50.6%,35.5%,0,3
2025-08-31,pricing,5,59.8,1.04,51.4%,47.8%,0,2
2025-08-31,testimonials,5,34.21,0.749,27.2%,42.4%,3,1
2025-09-01,about,31,300.9,0.494,65.1%,39.1%,4,20
2025-09-01,contact,47,344.43,0.484,59.0%,21.1%,8,27
2025-09-01,home,45,434.01,0.284,23.0%,46.6%,26,10
2025-09-01,services,21,176.82,0.932,15.7%,22.7%,4,3
2025-09-01,blog,16,113.08,0.797,48.9%,41.0%,5,7
2025-09-01,faq,10,110.71,0.593,38.3%,26.5%,1,3
2025-09-01,pricing,10,83.13,0.759,35.7%,55.8%,0,3
2025-09-01,testimonials,4,39.83,0.703,38.8%,42.1%,0,1
2025-09-02,about,39,251.52,0.674,18.9%,32.9%,26,7
2025-09-02,contact,57,519.98,0.478,55.1%,32.4%,11,31
2025-09-02,home,51,399.44,0.824,16.4%,56.7%,46,8
2025-09-02,services,24,174.76,0.524,30.2%,34.9%,9,7
2025-09-02,blog,17,138.47,0.743,63.7%,43.9%,16,10
2025-09-02,faq,11,124.38,0.885,15.9%,53.9%,3,1
2025-09-02,pricing,4,33.35,0.821,56.3%,15.6%,2,2
2025-09-02,testimonials,2,17.67,0.787,17.6%,15.6%,0,0
2025-09-03,about,30,177.74,1.053,56.1%,53.4%,26,16
2025-09-03,contact,47,513.55,0.819,52.2%,58.0%,39,24
2025-09-03,home,68,584.4,0.661,17.1%,33.8%,43,11
2025-09-03,services,25,214.96,1.05,33.4%,43.3%,9,8
2025-09-03,blog,21,141.89,0.89,57.8%,48.7%,8,12
2025-09-03,faq,7,54.61,0.586,33.4%,25.4%,7,2
2025-09-03,pricing,4,31.25,0.868,46.1%,59.2%,3,1
2025-09-03,testimonials,5,38.77,1.011,52.4%,22.9%,3,2
2025-09-04,about,42,444.81,0.47,23.2%,21.5%,40,9
2025-09-04,contact,43,389.02,0.666,59.0%,52.6%,23,25
2025-09-04,home,59,631.12,0.877,40.2%,14.7%,20,23
2025-09-04,services,26,253.75,0.83,20.2%,16.0%,4,5
2025-09-04,blog,23,234.88,0.911,52.2%,29.3%,4,11
2025-09-04,faq,7,56.99,0.414,21.2%,19.0%,1,1
2025-09-04,pricing,6,47.46,0.948,54.2%,38.2%,2,3
2025-09-04,testimonials,7,64.81,0.376,48.3%,37.1%,5,3
2025-09-05,about,33,281.81,0.653,46.6%,12.3%,28,15
2025-09-05,contact,43,482.3,0.874,61.7%,54.4%,30,26
2025-09-05,home,48,528.64,0.734,26.4%,22.8%,29,12
2025-09-05,services,27,155.53,0.629,68.4%,15.8%,13,18
2025-09-05,blog,9,97.29,0.883,41.3%,40.0%,7,3
2025-09-05,faq,12,111.61,0.934,34.5%,19.7%,10,4
2025-09-05,pricing,6,60.94,1.083,15.3%,26.9%,3,0
2025-09-05,testimonials,5,39.17,1.033,27.4%,23.5%,5,1
2025-09-06,about,22,186.25,0.826,29.9%,24.0%,7,6
2025-09-06,contact,31,267.05,0.72,45.7%,23.8%,13,14
2025-09-06,home,35,304.31,1.035,38.9%,55.0%,31,13
2025-09-06,services,23,229.22,0.629,41.6%,43.4%,7,9
2025-09-06,blog,10,90.92,0.631,22.9%,27.0%,3,2
2025-09-06,faq,9,61.65,1.024,26.5%,39.6%,2,2
2025-09-06,pricing,5,57.22,0.76,57.4%,34.9%,0,2
2025-09-06,testimonials,3,30.84,0.981,64.7%,29.4%,1,1
2025-09-07,about,25,292.25,0.87,49.2%,22.2%,25,12
2025-09-07,contact,30,277.72,0.715,32.3%,53.4%,7,9
2025-09-07,home,44,364.66,0.477,60.6%,26.3%,18,26
2025-09-07,services,21,249.22,0.802,11.9%,54.5%,6,2
